Rating_Group,Name,Rating
Medium,Anderson Talisca,77
Medium,Bruno Fernandes,77
Medium,Roberto Gagliardini,77
Medium,Kerem Demirbay,77
Medium,Nicolás Tagliafico,77
Medium,Pablo De Blasis,77
Medium,Carles Gil,77
Medium,Luca Zuffi,75
Medium,Juan Fernando Quintero,77
Medium,Jonny,77
Medium,Otávio,77
Medium,Alexander Szymanowski,77
Medium,Jhon Córdoba,77
Medium,Jozabed,77
Medium,Pacheco,77
Medium,Sam Larsson,77
Medium,Abdul Rahman Baba,77
Medium,Andreas Samaris,77
Medium,Gabriel,77
Medium,Gerard Moreno,77
Medium,Erik Durm,77
Medium,Tobias Strobl,77
Medium,Marçal,77
Medium,Leandro Paredes,77
Medium,Roberto Torres,77
Medium,Mitchell Weiser,77
Medium,Dominique Heintz,77
Medium,Serge Gnabry,77
Medium,Jetro Willems,77
Medium,Leonardo Pavoletti,77
Medium,Zouhair Feddal,77
Medium,Sébastien Haller,77
Medium,Lucas Castro,77
Medium,Luís Hernández,77
Medium,Marcelo,77
Medium,Benjamin Mendy,77
Medium,Willi Orban,77
Medium,Rubén Pardo,77
Medium,Luís Neto,77
Medium,Jores Okore,77
Medium,Tomáš Vaclík,77
Medium,Zé Luís,77
Medium,Pavel Kadeřábek,78
Medium,Tonny Vilhena,77
Medium,Terence Kongolo,77
Medium,Leonardo Bittencourt,77
Medium,Álvaro,77
Medium,Stefano Sturaro,77
Medium,Naldo,77
Medium,Recio,77
Medium,Valentin Eysseric,77
Medium,Ahmed Musa,76
Medium,Jordan Veretout,77
Medium,David López,77
Medium,Ciprian Tătăruşanu,77
Medium,Ladislav Krejčí,77
Medium,Aïssa Mandi,77
Medium,Ismaily,77
Medium,Nicolas De Préville,77
Medium,Marafona,77
Medium,Marko Dević,77
Medium,Mark Uth,77
Medium,Nicolás Blandi,77
Medium,Campaña,77
Medium,Marco van Ginkel,77
Medium,Wilson Eduardo,77
Medium,Ramiro Funes Mori,77
Medium,Dennis Praet,77
Medium,Sergi Gómez,77
Medium,Brice Dja Djédjé,77
Medium,Sergio Álvarez,77
Medium,Juan Manuel Iturbe,77
Medium,Luis Muriel,77
Medium,Vincent Aboubakar,77
Medium,Nampalys Mendy,77
Medium,Luis Alberto,77
Medium,Florentin Pogba,77
Medium,Stefan Bell,77
Medium,Rodrigo,77
Medium,Benjamin Stambouli,77
Medium,Jordi Amat,77
Medium,Jens Toornstra,77
Medium,Papy Djilobodji,77
Medium,Ioannis Fetfatzidis,77
Medium,Danny Ings,77
Medium,Javi López,77
Medium,Andros Townsend,77
Medium,Montoya,77
Medium,Shinji Okazaki,77
Medium,Alper Potuk,77
Medium,André Pinto,77
Medium,Nemanja Pejčinović,77
Medium,Germán Pezzella,77
Medium,Mattia Destro,77
Medium,Guram Kashia,77
Medium,Ezequiel Schelotto,77
Medium,Marko Baša,77
Medium,Costel Pantilimon,77
Medium,Marvin Plattenhardt,77
Medium,Bóveda,77
Medium,Andrea Bertolacci,77
Medium,Diego Reyes,77
Medium,Sébastien Corchia,77
Medium,Tomás Rincón,77
Medium,Tolgay Arslan,77
Medium,Jan Kirchhoff,77
Medium,Sebastián Blanco,77
Medium,Rubén Pérez,77
Medium,Luuk de Jong,77
Medium,Éder,77
Medium,Tom Cleverley,77
Medium,Victor Sánchez,77
Medium,Benjamin Hübner,77
Medium,Souza,77
Medium,Bastian Oczipka,77
Medium,Marcel Risse,77
Medium,Jonjo Shelvey,77
Medium,Mauro Díaz,77
Medium,Gustavo Bou,77
Medium,Mirko Valdifiori,77
Medium,Admir Mehmedi,77
Medium,Thomas Heurtaux,77
Medium,Lautaro Acosta,77
Medium,Daryl Janmaat,77
Medium,Lewis Holtby,77
Medium,Juanfran,77
Medium,Maicon,77
Medium,Wanderson,77
Medium,Mauricio Isla,77
Medium,Dayro Moreno,77
Medium,Alberto Paloschi,77
Medium,Christian Träsch,77
Medium,Cheikhou Kouyaté,77
Medium,Geoff Cameron,77
Medium,Ivan Radovanovic,77
Medium,Sven Ulreich,77
Medium,Leroy Fer,77
Medium,Kieran Trippier,77
Medium,Luca Rossettini,77
Medium,Benjamin Moukandjo,77
Medium,Kyriakos Papadopoulos,77
Medium,Facundo Roncaglia,77
Medium,Nicolai Müller,77
Medium,Nabil El Zhar,77
Medium,Yuri,77
Medium,Aurélien Chedjou,77
Medium,Henri Saivet,77
Medium,Valentin Stocker,77
Medium,Max Gradel,77
Medium,Roberto Rosales,77
Medium,Carlos Sánchez,77
Medium,Jose Holebas,77
Medium,Beto,77
Medium,Antonio Rukavina,77
Medium,Mapou Yanga-M'Biwa,77
Medium,Makoto Hasebe,77
Medium,Marcelo,77
Medium,Charles Kaboré,77
Medium,Mosquera,77
Medium,Stefano Okaka,77
Medium,Kamil Grosicki,77
Medium,Sebastian Prödl,77
Medium,Jonathan De Guzmán,77
Medium,Alessandro Matri,77
Medium,Vadis Odjidja-Ofoe,77
Medium,Felipe Caicedo,77
Medium,Fran Rico,77
Medium,Mariano Andújar,77
Medium,Nathan Dyer,77
Medium,Óscar Trejo,77
Medium,Marco Andreolli,77
Medium,Javi Varas,77
Medium,Perparim Hetemaj,77
Medium,Eljero Elia,77
Medium,Jonatan Maidana,77
Medium,Caner Erkin,77
Medium,Fábio Coentrão,77
Medium,Jay Rodriguez,77
Medium,Lee Cattermole,77
Medium,Darron Gibson,77
Medium,Shane Long,77
Medium,Rémy Riou,77
Medium,Ron Vlaar,77
Medium,Ari,77
Medium,Bebé,77
Medium,Ismael Sosa,77
Medium,Fernando Gago,77
Medium,Itumeleng Khune,77
Medium,Eugen Polański,77
Medium,Cyril Théréau,77
Medium,Charles,77
Medium,Sergio,77
Medium,Curtis Davies,77
Medium,Younès Kaboul,77
Medium,Andrea Raggi,77
Medium,Glenn Whelan,77
Medium,Guillaume Gillet,77
Medium,Johan Djourou,76
Medium,Mauro Boselli,77
Medium,Valon Behrami,77
Medium,Agirretxe,77
Medium,Jérémy Ménez,77
Medium,Gökhan İnler,77
Medium,Alexandre Song,77
Medium,Alfredo Talavera,77
Medium,Justo Villar,77
Medium,Robert Snodgrass,77
Medium,Yuriy Zhirkov,77
Medium,Mauro Zárate,77
Medium,Steven Davis,77
Medium,Francesco Magnanelli,77
Medium,Paul Verhaegh,77
Medium,Zydrunas Karcemarskas,77
Medium,Alexey Berezutskiy,77
Medium,Iván Ramis,77
Medium,David García,77
Medium,Volkan Demirel,77
Medium,Matías Delgado,77
Medium,Agustín Orión,77
Medium,Leon Britton,77
Medium,Christian Fuchs,77
Medium,Nicolás Burdisso,77
Medium,Esteban Cambiasso,77
Medium,Glen Johnson,77
Medium,Stefan Kießling,77
Medium,Wes Morgan,77
Medium,Jimmy Briand,77
Medium,Michael Dawson,77
Medium,Iraizoz,77
Medium,Jaime Valdés,77
Medium,Jelle Van Damme,77
Medium,Emmanuel Adebayor,77
Medium,Tranquillo Barnetta,77
Medium,Silvio Proto,77
Medium,Daniele Bonera,77
Medium,Rémy Vercoutre,77
Medium,Morgan De Sanctis,77
Medium,Eliseu,77
Medium,Roman Weidenfeller,77
Medium,Emre Belözoğlu,77
Medium,Marko Rog,76
Medium,Issa Diop,76
Medium,Amadou Diawara,76
Medium,Ronaldo Cabrais,76
Medium,David Seijalbo,76
Medium,Vieirundinho,76
Medium,Welington Dano,76
Medium,Nelsildo Reis,76
Medium,Fred Aníbão,76
Medium,Gabri Prestão,76
Medium,Rosberto Dourado,76
Medium,Everton Andrão,76
Medium,Eltildo Correia,76
Medium,Juiano Mestres,76
Medium,Antônio Chiamuloira,76
Medium,Leon Bailey,76
Medium,Marko Pjaca,76
Medium,Palhinha,76
Medium,Bart Ramselaar,76
Medium,Moussa Marega,76
Medium,Daniel Podence,76
Medium,André Onana,76
Medium,Aritz Elustondo,76
Medium,Kelechi Iheanacho,76
Medium,Ivan Ordets,76
Medium,Diogo Jota,76
Medium,Gonçalo Guedes,76
Medium,Danilo,76
Medium,Ozan Tufan,76
Medium,Aytaç Sulu,76
Medium,Ahmet Çalık,76
Medium,Breel Embolo,76
Medium,Nikola Vukcević,76
Medium,Erick Gutiérrez,76
Medium,Lucas Hernández,76
Medium,Andrija Živković,76
Medium,Óscar Romero,76
Medium,Enner Valencia,76
Medium,Sebastián Cristóforo,76
Medium,Diego Carlos,76
Medium,José Luis Gómez,76
Medium,Camarasa,76
Medium,Jonathan Calleri,76
Medium,Gustavo Gómez,76
Medium,Genki Haraguchi,76
Medium,Víctor García,76
Medium,Carlos Mané,76
Medium,Maximilian Philipp,76
Medium,Juan Pablo Añor,76
Medium,Matteo Politano,76
Medium,Kenny Tete,76
Medium,Capa,76
Medium,Armando Izzo,76
Medium,Fernando Monetti,76
Medium,Youssouf Sabaly,76
Medium,Deyverson,76
Medium,Gerardo Alcoba,76
Medium,Emiliano Rigoni,76
Medium,Édson Puch,76
Medium,Gastón Lezcano,76
Medium,Silvio Romero,76
Medium,Carlos Izquierdoz,76
Medium,Sebastián Pérez,76
Medium,Alexander Mejía,76
Medium,Frank Fabra,76
Medium,Éder Balanta,76
Medium,Ricardo Horta,76
Medium,Diego Laxalt,76
Medium,Aderllan Santos,76
Medium,Levin Öztunali,76
Medium,Niklas Stark,76
Medium,Nicolás Castillo,76
Medium,Gabriel,76
Medium,Óscar Duarte,76
Medium,Marcos Lopes,76
Medium,Santi Mina,76
Medium,Leander Dendoncker,77
Medium,Medrán,76
Medium,José Sá,76
Medium,Yannick Gerhardt,76
Medium,Iuri Medeiros,76
Medium,Dominik Kohr,76
Medium,Lazar Marković,76
Medium,Vincenzo Grifo,76
Medium,Robert Berić,76
Medium,Jonathan Gómez,76
Medium,Gianluca Lapadula,76
Medium,Manquillo,76
Medium,Chancel Mbemba,76
Medium,Ricardo Ferreira,76
Medium,Björn Engels,76
Medium,Mauro Dos Santos,76
Medium,Emerson,76
Medium,Marc Stendera,76
Medium,Jonas Hofmann,76
Medium,Ahmed Hassan,76
Medium,Fabian Schär,76
Medium,Thomas Partey,76
Medium,Matías Britos,76
Medium,Guilherme,76
Medium,Omar Mascarell,76
Medium,Christopher Jullien,76
Medium,Martín Mantovani,76
Medium,Alfred Duncan,76
Medium,Marten de Roon,76
Medium,Adnan Januzaj,76
Medium,Romain Saïss,76
Medium,Abdoulaye Doucouré,76
Medium,Matheus,76
Medium,Bertrand Traoré,76
Medium,Pedro Henrique,76
Medium,Roger,76
Medium,Yassine Benzia,76
Medium,João Pereira,76
Medium,Jordan Ferri,76
Medium,Mattia De Sciglio,76
Medium,Amin Younes,76
Medium,Jairo,76
Medium,Stefano Denswil,76
Medium,Lucas Ocampos,76
Medium,James Ward-Prowse,76
Medium,Alberto Moreno,76
Medium,Okay Yokuşlu,75
Medium,Fayçal Fajr,76
Medium,Jordan Pickford,76
Medium,Marcel Sabitzer,76
Medium,Emiliano Sala,76
Medium,Mauricio Pereyra,76
Medium,Ricardo Álvarez,76
Medium,Christophe Kerbrat,76
Medium,Julian Korb,76
Medium,Saido Berahino,76
Medium,Santiago Arias,76
Medium,Kerim Frei,76
Medium,Baptiste Reynet,76
Medium,Charly Musonda,76
Medium,Santiago Vergini,75
Medium,Anthony Knockaert,76
Medium,Felipe Gutiérrez,76
Medium,Mohamed Elyounoussi,76
Medium,Robin Knoche,76
Medium,Fabián Castillo,76
Medium,Aleix Vidal,76
Medium,Javi Espinosa,76
Medium,Serantes,76
Medium,Timmy Chandler,76
Medium,Jeffrey Gouweleeuw,76
Medium,Cristiano Piccini,76
Medium,Martin Hinteregger,76
Medium,Robbie Brady,76
Medium,Ermin Bičakčić,76
Medium,Nemanja Nikolić,76
Medium,Geoffrey Kondogbia,76
Medium,Samu García,76
Medium,Lionel Carole,76
Medium,Muhamed Bešić,76
Medium,Lukas Rupp,76
Medium,Steven Berghuis,76
Medium,Alan Patrick,76
Medium,Hans Vanaken,76
Medium,Pedro Obiang,76
Medium,Timor,76
Medium,Josué,76
Medium,Gálvez,76
Medium,Eric Bauthéac,76
Medium,Harun Tekin,76
Medium,Ibai Gómez,76
Medium,Nicolas Pallois,76
Medium,Timm Klose,76
Medium,Sergio León,76
Medium,Bibras Natcho,76
Medium,Raúl Navas,76
Medium,Óscar Murillo,76
Medium,Josip Drmić,76
Medium,Tomás Pina,75
Medium,Billy Ketkeophomphone,76
Medium,Philipp Wollscheid,76
Medium,Celso Ortíz,76
Medium,Jonas Martin,76
Medium,Jordan Ayew,76
Medium,Felix Wiedwald,76
Medium,Khouma Babacar,76
Medium,Adrien Regattin,76
Medium,Callum Wilson,76
Medium,Simone Verdi,76
Medium,Yonathan Del Valle,76
Medium,Macnelly Torres,76
Medium,Esteban Paredes,76
Medium,Joel Robles,76
Medium,Alfreð Finnbogason,76
Medium,Tom Cairney,76
Medium,Aaron Mooy,76
Medium,Jagoš Vuković,76
Medium,Laguardia,76
Medium,Nenad Tomović,76
Medium,Pontus Jansson,76
Medium,Andre Gray,76
Medium,André Almeida,76
Medium,Roger,76
Medium,Francesco Bardi,76
Medium,Guido Burgstaller,76
Medium,Diafra Sakho,76
Medium,Pape Souaré,76
Medium,Manuel Schmiedebach,76
Medium,Iago Herrerín,76
Medium,Christian Clemens,76
Medium,Marc Muniesa,76
Medium,Maxime Le Marchand,76
Medium,Sebastian Jung,76
Medium,Maxime Lestienne,76
Medium,Luciano Narsingh,76
Medium,Javier Aquino,76
Medium,Georgiy Schennikov,76
Medium,Alexandr Kokorin,76
Medium,Pedro Morales,76
Medium,Peter Pekarík,76
Medium,Sandro,76
Medium,Pascal Groß,76
Medium,Xandão,76
Medium,Benjamin André,76
Medium,Dominic Maroh,76
Medium,Léonard Kweuke,76
Medium,Matías Caruzzo,76
Medium,Markus Henriksen,76
Medium,Tony Jantschke,76
Medium,Grégory Sertic,76
Medium,Christian Kabasele,76
Medium,Łukasz Skorupski,76
Medium,Aaron Cresswell,76
Medium,Davide Santon,76
Medium,Danny Latza,76
Medium,Alex McCarthy,76
Medium,Bruno Fornaroli,76
Medium,Jimmy Durmaz,76
Medium,Volkan Şen,76
Medium,Jonathan Kodjia,76
Medium,Miguel Angel Britos,76
Medium,Michel Macedo,76
Medium,Serey Dié,76
Medium,Sofiane Hanni,76
Medium,Riccardo Meggiorini,76
Medium,Oupa Manyisa,76
Medium,Cheick Diabaté,76
Medium,Aatif Chahechouhe,76
Medium,Paul-José Mpoku,76
Medium,Dmitriy Tarasov,76
Medium,Siem de Jong,76
Medium,Franco Di Santo,76
Medium,Matt Ritchie,76
Medium,Fabio Borini,76
Medium,Gaël Kakuta,76
Medium,Diego Ângelo,76
Medium,Andrea Poli,76
Medium,Michał Pazdan,76
Medium,Maurício,76
Medium,Marcelo Larrondo,76
Medium,Michael Lang,76
Medium,Jonathan Biabiany,76
Medium,Kolbeinn Sigþórsson,76
Medium,Lamine Koné,76
Medium,Gregory van der Wiel,76
Medium,Maxi Moralez,76
Medium,Gabriel Mercado,76
Medium,Siphiwe Tshabalala,76
Medium,Anthony Mounier,76
Medium,Gottardi,76
Medium,Simon Terodde,76
Medium,Nils Petersen,76
Medium,Giovanni Sio,76
Medium,Fabian Frei,76
Medium,Fin Bartels,76
Medium,Marc Albrighton,77
Medium,Ciaran Clark,76
Medium,Mërgim Mavraj,76
Medium,Sebastian De Maio,76
Medium,Koo Ja Cheol,76
Medium,Marcelo Martins,76
Medium,Albin Ekdal,76
Medium,Rhodolfo,76
Medium,Luisinho,76
Medium,Dejan Damjanović,76
Medium,Eren Derdiyok,76
Medium,Thomas Kraft,76
Medium,Damien Da Silva,76
Medium,Emiliano Insúa,76
Medium,Pablo Hernández,76
Medium,Miralem Sulejmani,76
Medium,Marko Marin,76
Medium,Adrián González,76
Medium,Erik Pieters,76
Medium,Papa Kouli Diop,76
Medium,Sergio Sánchez,76
Medium,Granero,76
Medium,Lucas Deaux,76
Medium,Sidney Sam,76
Medium,Martin Harnik,76
Medium,Nabil Dirar,76
Medium,Ludovic Baal,76
Medium,Bojan Jokič,76
Medium,Fabian Lustenberger,76
Medium,Stefan Aigner,76
Medium,Andreas Beck,76
Medium,Simone Missiroli,76
Medium,Yeom Ki Hun,76
Medium,Jozy Altidore,76
Medium,Jelle Vossen,76
Medium,Sacha Kljestan,76
Medium,Sven Kums,76
Medium,Cristian Riveros,76
Medium,Gonzalo Castro,76
Medium,Adrián,76
Medium,Joselu,76
Medium,James Tomkins,76
Medium,Siqueira,76
Medium,Luca Cigarini,76
Medium,Keiren Westwood,76
Medium,Jonas Lössl,76
Medium,Mikel Gonzalez,76
Medium,Paul Aguilar,76
Medium,Aythami Artiles,76
Medium,Andrey Eschenko,76
Medium,Lorenzo De Silvestri,76
Medium,Tarik Elyounoussi,76
Medium,Scott Sinclair,76
Medium,Andrea Masiello,76
Medium,Danijel Milićević,76
Medium,Hugo Rodallega,75
Medium,Roman Shishkin,76
Medium,Mikhail Kerzhakov,76
Medium,Alan Kasaev,76
Medium,Brad Jones,76
Medium,Doka,76
Medium,Mariano Izco,76
Medium,Lior Refaelov,76
Medium,Caio,76
Medium,Eduardo,76
Medium,Julien Féret,76
Medium,Stéphane Sessègnon,76
Medium,Jonathan Orozco,76
Medium,Rolando,76
Medium,James Morrison,76
Medium,Marvin Matip,76
Medium,Néstor Ortigoza,76
Medium,Jesús Gámez,76
Medium,Abraham,76
Medium,Trashorras,76
Medium,Julio Alberto Barroso,76
Medium,Pirmin Schwegler,76
Medium,Oribe Peralta,76
Medium,Gelson Fernandes,76
Medium,Aaron Hunt,76
Medium,Mounir Obbadi,76
Medium,Guillaume Hoarau,76
Medium,José de Jesús Corona,76
Medium,Charlie Adam,76
Medium,Alexandr Belenov,76
Medium,Àngel Rangel,76
Medium,Jean-Louis Leca,76
Medium,Rubens Sambueza,76
Medium,Jason Puncheon,76
Medium,Jaroslav Drobný,76
Medium,Wes Hoolahan,76
Medium,Vladimir Gabulov,76
Medium,Diego Castro,76
Medium,Cejudo,76
Medium,Andrés Fernández,76
Medium,Yalçın Ayhan,76
Medium,Boštjan Cesar,76
Medium,Leonardo Ponzio,76
Medium,Alejandro Domínguez,76
Medium,Darren Fletcher,76
Medium,Marc Janko,75
Medium,Marco Storari,76
Medium,Daniele Gastaldello,76
Medium,Giampaolo Pazzini,76
Medium,Franco Brienza,76
Medium,Stijn Schaars,76
Medium,Alexis,76
Medium,Hasan Ali Kaldırım,76
Medium,Ersan Gülüm,76
Medium,Marco Borriello,76
Medium,Kolo Touré,76
Medium,Achille Emaná,75
Medium,Gareth McAuley,76
Medium,Artur Boruc,76
Medium,Alberto Aquilani,76
Medium,Wayne Routledge,76
Medium,Matthias Lehmann,76
Medium,Steven Pienaar,76
Medium,Ludovic Butelle,76
Medium,Emiliano Moretti,76
Medium,Jonas Olsson,76
Medium,James Collins,76
Medium,Nick Rimando,76
Medium,Dario Dainelli,76
Medium,Maarten Stekelenburg,76
Medium,Paolo Cannavaro,76
Medium,Carlos Soler,75
Medium,Raphinha,75
Medium,Mikel Villanueva,75
Medium,Federico Ricca,75
Medium,Maurício António,75
Medium,Adalberto Peñaranda,75
Medium,Franck Yannick Kessié,75
Medium,Rafael Cachoira,75
Medium,Nicholas Aldair,75
Medium,Luimo Boas Santos,75
Medium,Adilson Edrada,75
Medium,Allan Bardinho,75
Medium,Simão Acunha,75
Medium,Gabrisco Aníbal,75
Medium,Davi Parrela,75
Medium,Kaimo Lima,75
Medium,Victildinho,75
Medium,Andeson Trigo,75
Medium,Kaíquão Castro,75
Medium,Dani Rochelinhas,75
Medium,Laure Santeiro,75
Medium,Jorginhson,75
Medium,Melvin Parrela,75
Medium,Otávio Cairinho,75
Medium,Caio Nunson,75
Medium,Juli Freitinho,75
Medium,Alexo Baia,75
Medium,Silas Almeim,75
Medium,Simão Donatinho,75
Medium,Gastón Pereiro,75
Medium,Aminu Umar,75
Medium,Yoshinori Mutō,75
Medium,Viktor Kovalenko,75
Medium,Kasper Dolberg,75
Medium,Benjamin Henrichs,75
Medium,Christian Pulisic,75
Medium,Lucas Tousart,75
Medium,Jakub Jankto,75
Medium,André Horta,75
Medium,Presnel Kimpembe,75
Medium,Hernani,75
Medium,David García,75
Medium,Mikel Merino,75
Medium,Orbelín Pineda,75
Medium,Rúben Neves,75
Medium,Cristian Pavón,75
Medium,Lucas Torreira,75
Medium,Erdem Şen,75
Medium,Afonso Figueiredo,75
Medium,Mario Pašalić,75
Medium,Ömer Ali Şahiner,75
Medium,Toshihiro Aoyama,75
Medium,Alexis Blin,75
Medium,Thomas Touré,75
Medium,Godfred Donsah,75
Medium,Raúl,75
Medium,Mislav Oršić,75
Medium,Sebastián Driussi,75
Medium,Lovre Kalinić,75
Medium,Rafael Santos Borré,75
Medium,Léo Bonatini,75
Medium,Jaume,75
Medium,Clément Lenglet,75
Medium,Diego Rico,75
Medium,Alex Alegría,75
Medium,Munir,75
Medium,Tana,75
Medium,Hamari Traoré,73
Medium,Edgar Méndez,75
Medium,Jordan Amavi,75
Medium,Rodrigo Battaglia,75
Medium,Ezequiel Cerutti,75
Medium,Djavan,75
Medium,Federico Cartabia,75
Medium,Franco Mussis,75
Medium,Marios Oikonomou,75
Medium,Yuriy Gazinskiy,75
Medium,Seko Fofana,75
Medium,Andrew Robertson,75
Medium,Tin Jedvaj,75
Medium,Maxwel Cornet,75
Medium,Aleksandar Mitrović,75
Medium,Naranjo,75
Medium,Deniz Türüç,75
Medium,Rúben Vezo,75
Medium,Jonathan Schunke,75
Medium,Martín Cauteruccio,75
Medium,Lucas Zelarayán,75
Medium,Luciano Lollo,75
Medium,Milton Casco,75
Medium,Paolo Goltz,75
Medium,Luis Quiñones,75
Medium,William Tesillo,75
Medium,Yimmi Chará,75
Medium,Jefferson Lerma,75
Medium,Pierre-Emile Højbjerg,75
Medium,Facundo Ferreyra,75
Medium,Laurent Depoitre,75
Medium,Hernâni,75
Medium,Jorrit Hendrix,75
Medium,Leonel Vangioni,75
Medium,Arthur Masuaku,75
Medium,Avilés Hurtado,75
Medium,Riechedly Bazoer,75
Medium,Enzo Roco,75
Medium,Camilo Vargas,75
Medium,Karol Linetty,75
Medium,Danilo Cataldi,75
Medium,Ricardo Kishna,75
Medium,Rubén Blanco,75
Medium,Víctor Rodríguez,75
Medium,Douglas Santos,75
Medium,Renato Steffen,75
Medium,Ridgeciano Haps,75
Medium,Garry Mendes Rodrigues,75
Medium,José Rodríguez,75
Medium,Dimitrios Siovas,75
Medium,José Juan Vázquez,75
Medium,Derlis González,75
Medium,Gerso,75
Medium,Nathan Aké,75
Medium,Isaac Becerra,75
Medium,Giancarlo González,75
Medium,Oumar Niasse,75
Medium,Petros Mantalos,75
Medium,Vitinho,75
Medium,Albentosa,75
Medium,Mike van der Hoorn,75
Medium,Insua,75
Medium,Eduardo Vargas,75
Medium,Will Hughes,75
Medium,Bogdan Butko,75
Medium,Sergiy Kryvtsov,75
Medium,Luka Milivojević,75
Medium,Willard Katsande,75
Medium,Yvon Mvogo,75
Medium,Calum Chambers,75
Medium,Stefanos Kapino,75
Medium,Marko Livaja,75
Medium,Dwight Gayle,75
Medium,Christian Atsu,75
Medium,Valeri Qazaishvili,75
Medium,Soualiho Meïté,75
Medium,Ilori,75
Medium,Iván Piris,75
Medium,Abdoulaye Ba,75
Medium,Lorenzo Melgarejo,75
Medium,Víctor Ibarbo,75
Medium,Benjamin van Leer,75
Medium,Jürgen Locadia,75
Medium,Yassin Ayoub,75
Medium,Edenílson,75
Medium,Viktor Fischer,75
Medium,Pozuelo,75
Medium,Adrien Trebel,75
Medium,Welthon,75
Medium,Mauro,75
Medium,Ogenyi Onazi,75
Medium,Rodrigo Mora,75
Medium,Gregoire Defrel,75
Medium,Federico Viviani,75
Medium,Jérôme Roussillon,75
Medium,Jota Peleteiro,75
Medium,David Juncà,75
Medium,Bobby Wood,75
Medium,Diego Demme,75
Medium,Jasmin Kurtić,75
Medium,Siniša Anđelković,75
Medium,Dmitriy Poloz,75
Medium,Ryder,75
Medium,Ravel Morrison,75
Medium,Gaëtan Bussmann,75
Medium,André Martins,75
Medium,Bogdan Stancu,75
Medium,Tolga Ciğerci,75
Medium,Juan Jesus,75
Medium,Carles Planas,75
Medium,Tomáš Koubek,75
Medium,Lewis Dunk,75
Medium,Luca Caldirola,75
Medium,Erik Sviatchenko,75
Medium,Renato Neto,75
Medium,Matz Sels,75
Medium,Matthew Lowton,75
Medium,Oriol Romeu,75
Medium,Roberto Inglese,75
Medium,Luna,75
Medium,Lacina Traoré,75
Medium,Danilo D'Ambrosio,75
Medium,Nicolas Isimat-Mirin,75
Medium,Saphir Taïder,75
Medium,Nathan Redmond,75
Medium,Kara Mbodj,75
Medium,Cristian Gamboa,75
Medium,Pierre-Michel Lasogga,75
Medium,Róbert Mak,75
Medium,Sérgio Oliveira,75
Medium,Ximo Navarro,75
Medium,Juanmi,75
Medium,Arribas,75
Medium,Ivo Pinto,75
Medium,Giulio Donati,75
Medium,Serdar Gürler,75
Medium,José Pedro Fuenzalida,75
Medium,Bill Hamid,75
Medium,Gonzalo Jara,75
Medium,Ishak Belfodil,75
Medium,Yuto Nagatomo,75
Medium,Andy Delort,75
Medium,Filip Đuričić,75
Medium,Fábio Espinho,75
Medium,Steven Caulker,75
Medium,Rémy Cabella,75
Medium,Nick Viergever,75
Medium,Philipp Bargfrede,75
Medium,Marco Rojas,75
Medium,Marvin Zeegelaar,75
Medium,Steve Cook,75
Medium,Carlos Eduardo,75
Medium,Miguel Rosa,75
Medium,Artur Ioniţă,75
Medium,Emmanuel Badu,75
Medium,Juan Villar,75
Medium,Daniel Ginczek,75
Medium,Sergio Padt,75
Medium,Paul Lasne,75
Medium,José Cañas,75
Medium,Nosa,75
Medium,Maya Yoshida,75
Medium,Park Joo Ho,75
Medium,Yūya Ōsako,75
Medium,Atsuto Uchida,75
Medium,Takashi Usami,75
Medium,Ahmed Elmohamady,75
Medium,Ervin Zukanović,75
Medium,Kévin Théophile-Catherine,75
Medium,Omar Elabdellaoui,75
Medium,Yasin Öztekin,75
Medium,Ryan Mason,75
Medium,Julian Schieber,75
Medium,Isaac Brizuela,75
Medium,Oier,75
Medium,Dani Castellano,75
Medium,Panagiotis Tachtsidis,75
Medium,Fernandão,75
Medium,Yannis Salibur,75
Medium,Yoric Ravet,75
Medium,Lombán,75
Medium,Fábio,75
Medium,Duje Čop,75
Medium,Olcay Şahan,75
Medium,Cristopher Toselli,75
Medium,João Aurélio,75
Medium,Caiuby,75
Medium,Serdar Aziz,75
Medium,Jake Livermore,75
Medium,Daniel Brosinski,75
Medium,Oussama Assaidi,75
Medium,Alberto Costa,75
Medium,Franck Tabanou,75
Medium,Douglão,75
Medium,Marco Sau,75
Medium,Abel Hernández,75
Medium,Carlos Carmona,75
Medium,Ronny Rodelin,75
Medium,Mubarak Wakaso,75
Medium,Floyd Ayité,75
Medium,Leon Balogun,75
